id,title,link,score,review
3572,수색자,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=201718&target=after,2,혹시나? & 역시나. 널뛰는 발가락 연기 시시한 이야기- 수색하지마~~
3573,기적,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=199860&target=after,10,아~이런장르영화의 뻔한스토리이지만 뻔한폭풍감동에 내눈물샘도 여느때처럼 펑펑터지는구나
3574,기적,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=199860&target=after,7,"한국영화는 남자가사랑할때이후 거의 본적없는데 이영화는 끝까지 다보았네요...아쉬운건 분명 경상도 사투리를 쓰는것 같은데 경상도.강원도.충정도 사투리가 썩여서 들리고, 제대로 경상도 사투리를 구사하는 배우가 한명도 없어 집중이...ㅠㅠ 사투리안되면 그냥 표준말로 해도 나쁘지 않을듯요."
3575,바다 탐험대 옥토넛 : 육지수호 대작전,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=209648&target=after,10,
3576,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,독톡한 분위기에 매료되서 시간가는줄 모르고 봤음
3577,크루엘라,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187322&target=after,8,크루엘라가 정체성을 찾는 부분의 표정연기와 음악은 완벽하다
3578,블랙 위도우,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184318&target=after,6,
3579,캐시트럭,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=204214&target=after,8,그저 그런 스토리. 그걸 신경쓰지 않게 해주는 편집
3580,모가디슈,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=192150&target=after,7,
3581,007 노 타임 투 다이,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=99702&target=after,8,아쉬운 장면들도 있었지만 그래도 만족스러운 마무리
3582,복수는 나의 것,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=32667&target=after,8,피는 복수를 부르고 복수는 증오를 부르고 증오는 파멸를 부른다.
3583,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,안 볼 이유가 없는 영화. 영화관에 걸려 있을 때 보세요
3584,레일로드 워,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=144254&target=after,3,성룡이 홍콩 시절에도 은근히 무시당했다더니.. 지조라고는 찾을 길 없는 아저씨의 생계유지.
3585,고장난 론,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=209496&target=after,10,영화를 보고 많은 감정을 느낀거 같아요 ! 지금까지 본 영화 중에 1등인거 같아요 ㅎㅎ
3586,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,진짜 너무 좋다 이외에 아무말도 할수 없음
3587,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,9,장엄한 SF 대서사시!! 기대이상으로 흥미롭게 관람했습니다. 그리고 벌써 2편이 기다려지네요!!
3588,고장난 론,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=209496&target=after,8,오랜만에 힐링되는 애니메이션ㅠㅠ 론 캐릭터도 진짜 너무 귀여워요!!!
3589,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,9,"왕좌의 게임, 근데 이제 우주를 곁들인.."
3590,히트맨,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185838&target=after,1,역시 ㄱ상우 쓰레기 영화 ㅡ.ㅡ
3591,보희와 녹양,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=179397&target=after,10,재밌음
3592,고장난 론,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=209496&target=after,10,재미와 감동을 다 갖춘 멋진 만화 영화:)
3593,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,2,노잼인데 유ㅐㄹ케 평점 높지
3594,고장난 론,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=209496&target=after,10,론 가지고 싶다 너ㅠㅠㅠ
3595,말아톤,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=39436&target=after,8,"#오늘본영화 #한줄평말아톤 : 좌절한 자를 위한 기도.☆4배우들의 명연기는 더 말할 필요가 없다.정윤철 감독의 연출의 카메라는 영화에서의 카메라의 위치를 너무 잘알고 있는 달인의 경지이다.음악의 사용과 카메라의 수평높이, 클로즈 업과 와이드 셧을 통한 표현 택스트의 극한. #왓챠피디아 https://pedia.watcha.com/ko-KR/comments/1Vl2bWAlNpMrR"
3596,가치 캅시다,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=209100&target=after,10,일반 남자들은 경험하기 힘든 카츄사 부대를 간접체험할 수 있게 해주고 중간중간 재밌는 요소도 있어서 즐겁게 보았습니다~ 기억에 남네요!
3597,고장난 론,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=209496&target=after,10,다시 보고 싶은 영화ㅋㅋㅋ꿀잼
3598,루카,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=202903&target=after,10,청량한 이탈리아 배경과 친구들 너무 좋았다
3599,고장난 론,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=209496&target=after,10,생각보다 더 재밌었어요 큰 감동과 메세지를 주는 영화였어요
3600,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,8,방대한 양을 그래도 잘 영화화했다고 생각함
3601,동주,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=134899&target=after,10,극장에서 3번 본 영화송몽규= 박정민 훌륭함일본인 형사에게 심문 받을 때 일제의 쇼맨쉽을 반박하는 장면이 최고였다
3602,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,6,이건 뭐 연속극인가 하려다가 그낭 끝나서 어이 없었음 다음편을 안볼 사람은 이영화를 왜 봐야 하지ㆍㆍㆍ!
3603,나랏말싸미,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=173668&target=after,4,내용이 보면서 당황스럽네용.
3604,아바타,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=62266&target=after,8,재미있게 잘 봤어용.
3605,말모이,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=167699&target=after,9,재미있게 잘 봤어용.
3606,"나, 다니엘 블레이크",https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=150376&target=after,9,
3607,삼진그룹 영어토익반,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=189141&target=after,10,보고 싶었던 영화를 간밤 퇴근이후에 우연히 봤네요. 소원성취. 기대 이상으로 재미난 영화!!!
3608,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,1,뭐하는 영환지 알수도없고 대체 뭐여.. 지루하고 짜증난다
3609,노예 12년,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=90901&target=after,9,내가 누리고 있는 자유가 얼마나 소중한지 깨달을 수 있는 영화였네요.
3610,킨: 더 비기닝,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=171466&target=after,8,한국에서는 SF장르가 그리 인기있지 않지만 SF를 좋아하는 사람이라면 누구나 호평할만한 영화. 빌드업이 좀 늘어지는 경향이 있으나 후속편이 나온다면 다 용서가 될 듯. 근데 나오긴 나오려나...?
3611,싱크홀,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=188472&target=after,10,진짜 오래간만에 재밌었다
3612,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,진짜 재밌어요듄의 세계관에 푹 빠졌습니다
3613,기적,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=199860&target=after,10,
3614,인질,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185614&target=after,8,황정민이 아니었으면 안봤다
3615,건파우더 밀크셰이크,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=207182&target=after,6,배우들이 아까운 영화
3616,귀문,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=206168&target=after,4,뻔한결말...능력없는 퇴마사에 미친귀신얘기?
3617,샹치와 텐 링즈의 전설,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187348&target=after,9,양조위가 다한 영화
3618,인질,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185614&target=after,7,처음엔 몰입감 엄청 쩔음갈수록 현실감이 많이 떨어짐.근데 황정민연기때문에 집중이됨.흔한 스토리를 연기로 승화시킴솔직히 잼미없진 않음.잘봤습니다.
3619,고장난 론,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=209496&target=after,10,
3620,여름날 우리,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=207364&target=after,10,원작보다 분위기가 더 좋음 청춘영화 느낌 제대로
3621,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,듄친놈 한명 추가 할게요 ~@ !
3622,샹치와 텐 링즈의 전설,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187348&target=after,7,
3623,베놈 2: 렛 데어 비 카니지,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187323&target=after,7,다음 단계를 위한 재정비와 발전이 필요한 시리즈
3624,모가디슈,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=192150&target=after,10,
3625,미인도,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=49525&target=after,10,
3626,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,아주 오랜만에 평점남깁니다.그디어 기다려왔던만큼 실망하지않았고 만족한 영화가 나왔네요..스케일부터 영상미 ost 보는내내.. 제발 끝나지말아줘라고 외쳤습니다..2편 너무기대됩니다.
3627,블랙 위도우,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184318&target=after,9,
3628,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,이게영화다 12344
3629,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,
3630,"쿠오바디스, 아이다",https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=196576&target=after,10,이런 비극이 다신 없었으면 좋겠습니다
3631,무서운 영화 3,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=35571&target=after,7,장례식장 씬에서 뿜음ㅋㅋㅋ
3632,이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,1,진짜 토마토가 썩은 이유가 있네 요즘 마블 영화 왜이래 중국한테 중국자본 거액으로 받았나
3633,이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,10,액션과 드라마의 조화가 예술인 마블무비ㅋㅋ 앞으로 기대되요~~!!!
3634,이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,2,마블 세계관이 너무 갔다
3635,샹치와 텐 링즈의 전설,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187348&target=after,8,이런영화 화려한 영상미에 지루하지 않게만 봐도 짱인데 연기까지 좋았어요.
3636,이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,6,시작의 첫페이지라...
3637,이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,10,재밌게봤어요 액션.내용도 좋았구요ㅎㅎ
3638,베놈 2: 렛 데어 비 카니지,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187323&target=after,4,보지마세여..인터넷에 쿠키영상만 검색해서 보시길
3639,이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,10,이터널스에게도 전라도는 잇엇다
3640,방법: 재차의,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=200785&target=after,4,ㅋㅋ 드라마도 그냥 그랬던걸 뭔 배짱으로 영화화네 속편이네 하더니 폭망했네
3641,모가디슈,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=192150&target=after,2,소말리아에서 남북 화합하는 영화같은데 상영기간이 길길래 극장에서 볼라다가 안보기를 잘한영화 너무 말도 안되는 전개임 관객수 코로나시국에 300만 돌파한개 의아한 영화 그래도  싱크홀보단 낳은거 같음
3642,싱크홀,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=188472&target=after,10,
3643,킬러의 보디가드 2: 킬러의 와이프,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=207523&target=after,7,병맛코드 잘 맞으면 웃기다
3644,크루엘라,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187322&target=after,7,연기가 좋았다
3645,캔디맨,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=190725&target=after,3,지루함
3646,베놈 2: 렛 데어 비 카니지,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187323&target=after,3,베놈...
3647,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,7,긴러닝타임
3648,고장난 론,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=209496&target=after,8,론 귀여움
3649,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,음.. 흠이없다.. 근데 타노스랑 인상좋은 뚱땡이 아저씨는 어디갓죠?
3650,익스트랙션,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=192481&target=after,6,"좋은 연출, 부족한 스토리, 과도한 주인공 버프, 하나의 메시지- 초반: 주인공의 화려한 액션에 빠짐- 중반: 환상적인 롱테이크 씬- 중후반: 주인공 총질할 동안 자고 있는 적군- 물에서 안나오기 때문에 죽음- 의문점: 사보는 혼자서 보스아들을 데리고 갈 자신이 있었는가??"
3651,나이팅게일,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=115228&target=after,9,너무 좋은 영화였다. 잔잔한 음악과 함께하는 아름다운 영상미. 평소 생각했던 영화를 본 느낌.
